Tinnitus,Persistent Vegetative State,94
Tinnitus,Bulimia,91
Tinnitus,Hallucinations,287
Tinnitus,Stuttering,71
Tinnitus,Mouth Breathing,52
Tinnitus,Hearing Loss,364
Tinnitus,Hiccup,107
Tinnitus,Anorexia,193
Tinnitus,"Hearing Loss, Sudden",191
Tinnitus,Respiratory Aspiration,39
Tinnitus,Hemoglobinuria,68
Tinnitus,"Amnesia, Anterograde",39
Tinnitus,Weight Gain,235
Tinnitus,Facial Pain,241
Tinnitus,Hypoventilation,125
Tinnitus,Shoulder Pain,131
Tinnitus,Memory Disorders,295
Tinnitus,Livedo Reticularis,26
Tinnitus,Mobility Limitation,101
Tinnitus,Hemiplegia,379
Tinnitus,Hearing Disorders,365
Tinnitus,Glossalgia,38
Tinnitus,Eye Manifestations,257
Tinnitus,Paralysis,440
Tinnitus,Quadriplegia,330
Tinnitus,Miosis,43
Tinnitus,Renal Colic,12
Tinnitus,Acute Coronary Syndrome,104
Tinnitus,Labor Pain,15
Tinnitus,"Hearing Loss, Functional",42
Tinnitus,Eye Hemorrhage,80
Tinnitus,Paraparesis,139
Tinnitus,Gait Apraxia,27
Tinnitus,"Vision, Low",188
Tinnitus,"Angina Pectoris, Variant",58
Tinnitus,"Obesity, Morbid",198
Tinnitus,"Paraparesis, Spastic",69
Tinnitus,Hemoptysis,203
Tinnitus,Psychomotor Agitation,173
Tinnitus,Pseudobulbar Palsy,30
Tinnitus,Somatosensory Disorders,142
Tinnitus,Oliguria,86
Tinnitus,Anomia,71
Tinnitus,"Purpura, Thrombocytopenic, Idiopathic",161
Tinnitus,Edema,460
Tinnitus,Slit Ventricle Syndrome,1
Tinnitus,Flank Pain,57
Tinnitus,Necrolytic Migratory Erythema,1
Tinnitus,Fetal Distress,84
Tinnitus,"Pain, Postoperative",223
Tinnitus,Neurobehavioral Manifestations,31
Tinnitus,Emaciation,61
Tinnitus,Muscle Weakness,433
Tinnitus,Seizures,443
Tinnitus,"Neuralgia, Postherpetic",36
Tinnitus,Skin Manifestations,212
Tinnitus,Urinary Incontinence,264
Tinnitus,Tetany,134
Tinnitus,Eye Pain,21
Tinnitus,Apnea,213
Tinnitus,Asthenia,194
Tinnitus,Hyperoxia,79
Tinnitus,Illusions,98
Tinnitus,Syncope,304
Tinnitus,Cerebrospinal Fluid Otorrhea,100
Tinnitus,Diarrhea,341
Tinnitus,Neck Pain,244
Tinnitus,Photophobia,94
Tinnitus,"Purpura, Schoenlein-Henoch",139
Tinnitus,Hoarseness,173
Tinnitus,Chorea,208
Tinnitus,Olfaction Disorders,196
Tinnitus,Hydrops Fetalis,85
Tinnitus,Cerebrospinal Fluid Rhinorrhea,132
Tinnitus,Myoclonus,267
Tinnitus,Athetosis,125
Tinnitus,"Purpura, Thrombocytopenic",161
Tinnitus,Deaf-Blind Disorders,6
Tinnitus,Fever of Unknown Origin,217
Tinnitus,Gagging,43
Tinnitus,Myokymia,35
Tinnitus,Psychophysiologic Disorders,297
Tinnitus,Myotonia,83
Tinnitus,Cerebellar Ataxia,263
Tinnitus,Reticulocytosis,9
Tinnitus,"Amnesia, Retrograde",74
Tinnitus,Pupil Disorders,118
Tinnitus,Gait Ataxia,111
Tinnitus,Hyperphagia,81
Tinnitus,Hypergammaglobulinemia,187
Tinnitus,Aphasia,269
Tinnitus,Muscular Atrophy,282
Tinnitus,Mental Retardation,364
Tinnitus,Oral Hemorrhage,93
Tinnitus,Coma,337
Tinnitus,Blindness,401
Tinnitus,"Blindness, Cortical",92
Tinnitus,Hyperacusis,61
Tinnitus,Trismus,142
Tinnitus,Birth Weight,224
Tinnitus,Space Motion Sickness,9
Tinnitus,Consciousness Disorders,235
Tinnitus,Language Development Disorders,113
Tinnitus,Sleep Deprivation,135
Tinnitus,Infantile Apparent Life-Threatening Event,0
Tinnitus,Piriformis Muscle Syndrome,3
Tinnitus,Fetal Weight,32
Tinnitus,Hypocapnia,67
Tinnitus,Ophthalmoplegia,369
Tinnitus,Purpura,220
Tinnitus,Korsakoff Syndrome,39
Tinnitus,"Aphasia, Conduction",11
Tinnitus,"Abdomen, Acute",214
Tinnitus,Delirium,187
Tinnitus,Dizziness,472
Tinnitus,Fasciculation,82
Tinnitus,Urinoma,9
Tinnitus,Hypothermia,180
Tinnitus,Metatarsalgia,8
Tinnitus,Amblyopia,121
Tinnitus,Prostatism,19
Tinnitus,"Cardiac Output, Low",147
Tinnitus,"Alexia, Pure",23
Tinnitus,Deafness,411
Tinnitus,Heartburn,66
Tinnitus,Halitosis,46
Tinnitus,Motion Sickness,80
Tinnitus,Hemifacial Spasm,112
Tinnitus,"Purpura, Thrombotic Thrombocytopenic",127
Tinnitus,Encopresis,25
Tinnitus,Catatonia,119
Tinnitus,Ataxia,330
Tinnitus,Hypercalciuria,24
Tinnitus,Perceptual Disorders,208
Tinnitus,Snoring,117
Tinnitus,"Pain, Intractable",200
Tinnitus,Apraxias,137
Tinnitus,"Aphasia, Wernicke",69
Tinnitus,Taste Disorders,148
Tinnitus,Articulation Disorders,90
Tinnitus,Feminization,23
Tinnitus,Dyslexia,102
Tinnitus,Coprophagia,8
Tinnitus,Sleep Disorders,308
Tinnitus,Hot Flashes,55
Tinnitus,Aerophagy,19
Tinnitus,Paresis,336
Tinnitus,"Dyslexia, Acquired",65
Tinnitus,Dysphonia,70
Tinnitus,"Pain, Referred",38
Tinnitus,Dysmenorrhea,90
Tinnitus,Sneezing,65
Tinnitus,Mutism,111
Tinnitus,Proteinuria,246
Tinnitus,Stupor,16
Tinnitus,Hirsutism,102
Tinnitus,Oral Manifestations,121
Tinnitus,Body Weight,438
Tinnitus,"Akathisia, Drug-Induced",86
Tinnitus,Nocturia,22
Tinnitus,Lethargy,47
Tinnitus,Pallor,47
Tinnitus,Dyspepsia,160
Tinnitus,"Hearing Loss, Noise-Induced",109
Tinnitus,Facial Paralysis,395
Tinnitus,Tics,44
Tinnitus,Gerstmann Syndrome,47
Tinnitus,Respiratory Sounds,208
Tinnitus,Pain,531
Tinnitus,Confusion,276
Tinnitus,"Hearing Loss, Conductive",202
Tinnitus,Meningism,97
Tinnitus,Flatulence,53
Tinnitus,Paraplegia,332
Tinnitus,Systolic Murmurs,11
Tinnitus,Brown-Sequard Syndrome,63
Tinnitus,Hyperalgesia,145
Tinnitus,Fatigue,366
Tinnitus,Hypokinesia,83
Tinnitus,"Urinary Bladder, Neurogenic",174
Tinnitus,Arthralgia,231
Tinnitus,Hematemesis,131
Tinnitus,"Reflex, Abnormal",344
Tinnitus,Language Disorders,161
Tinnitus,Nausea,387
Tinnitus,"Aphasia, Primary Progressive",14
Tinnitus,Dyskinesias,135
Tinnitus,Postoperative Nausea and Vomiting,52
Tinnitus,Diplopia,330
Tinnitus,"Urinary Incontinence, Urge",26
Tinnitus,Heart Murmurs,111
Tinnitus,Respiratory Paralysis,128
Tinnitus,"Hearing Loss, Bilateral",226
Tinnitus,Fever,436
Tinnitus,"Hearing Loss, High-Frequency",114
Tinnitus,"Hearing Loss, Mixed Conductive-Sensorineural",54
Tinnitus,Vision Disorders,472
Tinnitus,Catalepsy,53
Tinnitus,Scotoma,169
Tinnitus,Horner Syndrome,204
Tinnitus,Earache,144
Tinnitus,Communication Disorders,69
Tinnitus,Constipation,224
Tinnitus,Amaurosis Fugax,59
Tinnitus,Sarcopenia,13
Tinnitus,Echolalia,15
Tinnitus,"Angina, Unstable",126
Tinnitus,Hyperventilation,191
Tinnitus,Cachexia,164
Tinnitus,Mental Fatigue,71
Tinnitus,Color Vision Defects,120
Tinnitus,"Gait Disorders, Neurologic",235
Tinnitus,Dysuria,23
Tinnitus,Sciatica,175
Tinnitus,Body Weight Changes,2
Tinnitus,Low Back Pain,263
Tinnitus,Synkinesis,21
Tinnitus,Dyspnea,342
Torticollis,Hyperesthesia,108
Torticollis,"Edema, Cardiac",16
Torticollis,Pruritus,177
Torticollis,Unconsciousness,205
Torticollis,"Vomiting, Anticipatory",11
Torticollis,Back Pain,276
Torticollis,"Dyspnea, Paroxysmal",28
Torticollis,"Jaundice, Obstructive",49
Torticollis,Vocal Cord Paralysis,192
Torticollis,Anisocoria,54
Torticollis,Amnesia,154
Torticollis,"Aging, Premature",38
Torticollis,Purpura Fulminans,9
Torticollis,"Hearing Loss, Unilateral",39
Torticollis,Jaundice,145
Torticollis,Tinea Pedis,29
Torticollis,Waterhouse-Friderichsen Syndrome,23
Torticollis,Cheyne-Stokes Respiration,36
Torticollis,Susac Syndrome,4
Torticollis,Muscle Spasticity,275
Torticollis,Hyperemesis Gravidarum,68
Torticollis,Psychomotor Disorders,274
Torticollis,"Supranuclear Palsy, Progressive",100
Torticollis,Muscle Hypotonia,237
Torticollis,Fetal Macrosomia,41
Torticollis,Overweight,93
Torticollis,Orthostatic Intolerance,8
Torticollis,Vomiting,331
Torticollis,Prosopagnosia,23
Torticollis,Cyanosis,177
Torticollis,Pseudophakia,23
Torticollis,Agnosia,131
Torticollis,Hypesthesia,242
Torticollis,Virilism,42
Torticollis,Tremor,249
Torticollis,"Diarrhea, Infantile",79
Torticollis,Vertigo,267
Torticollis,Colic,91
Torticollis,Ageusia,39
Torticollis,Dysarthria,206
Torticollis,Sweating Sickness,4
Torticollis,"Amnesia, Transient Global",28
Torticollis,Abdominal Pain,264
Torticollis,Primary Progressive Nonfluent Aphasia,7
Torticollis,Neurologic Manifestations,285
Torticollis,Hemianopsia,160
Torticollis,Weight Loss,244
Torticollis,"Reflex, Babinski",63
Torticollis,Hyperkinesis,150
Torticollis,Agraphia,70
Torticollis,Dysgeusia,47
Torticollis,Hypercapnia,143
Torticollis,Chest Pain,223
Torticollis,Dystonia,264
Torticollis,Obesity,312
Torticollis,Chills,21
Torticollis,Anoxia,296
Torticollis,Auditory Perceptual Disorders,79
Torticollis,"Syncope, Vasovagal",51
Torticollis,Sensation Disorders,265
Torticollis,Cough,260
Torticollis,Albuminuria,97
Torticollis,"Cardiac Output, High",19
Torticollis,Alien Hand Syndrome,12
Torticollis,Neuralgia,237
Torticollis,Pelvic Pain,100
Torticollis,Muscle Rigidity,169
Torticollis,Decerebrate State,85
Torticollis,"Ophthalmoplegia, Chronic Progressive External",44
Torticollis,Usher Syndromes,10
Torticollis,"Urinary Bladder, Overactive",42
Torticollis,Presbycusis,31
Torticollis,Cafe-au-Lait Spots,40
Torticollis,Fetal Hypoxia,78
Torticollis,Intermittent Claudication,130
Torticollis,Phantom Limb,86
Torticollis,Toothache,70
Torticollis,Gastroparesis,32
Torticollis,Striae Distensae,4
Torticollis,Spasm,299
Torticollis,"Aphasia, Broca",70
Torticollis,Tonic Pupil,29
Torticollis,Flushing,88
Torticollis,Morning Sickness,5
Torticollis,Paresthesia,286
Torticollis,Learning Disorders,188
Torticollis,Speech Disorders,278
Torticollis,"Apraxia, Ideomotor",41
Torticollis,Voice Disorders,219
Torticollis,Thinness,70
Torticollis,"Hearing Loss, Sensorineural",293
Torticollis,Muscle Cramp,159
Torticollis,Polyuria,79
Torticollis,Aphonia,57
Torticollis,Eructation,27
Torticollis,"Urinary Incontinence, Stress",69
Torticollis,"Purpura, Hyperglobulinemic",17
Torticollis,Headache,377
Torticollis,"Hearing Loss, Central",69
Torticollis,Muscle Hypertonia,121
Torticollis,Ecchymosis,111
Torticollis,Angina Pectoris,205
Torticollis,Tinnitus,207
Torticollis,Persistent Vegetative State,80
Torticollis,Bulimia,67
Torticollis,Hallucinations,211
Torticollis,Stuttering,84
Torticollis,Mouth Breathing,61
Torticollis,Hearing Loss,254
Torticollis,Hiccup,90
Torticollis,Anorexia,148
Torticollis,"Hearing Loss, Sudden",97
Torticollis,Respiratory Aspiration,47
Torticollis,Hemoglobinuria,49
Torticollis,"Amnesia, Anterograde",29
Torticollis,Weight Gain,174
Torticollis,Facial Pain,202
Torticollis,Hypoventilation,105
Torticollis,Shoulder Pain,162
Torticollis,Memory Disorders,241
Torticollis,Livedo Reticularis,15
Torticollis,Mobility Limitation,103
Torticollis,Hemiplegia,321
Torticollis,Hearing Disorders,259
Torticollis,Glossalgia,23
Torticollis,Eye Manifestations,206
Torticollis,Paralysis,372
Torticollis,Quadriplegia,300
Torticollis,Miosis,46
Torticollis,Renal Colic,7
Torticollis,Acute Coronary Syndrome,70
Torticollis,Labor Pain,14
Torticollis,"Hearing Loss, Functional",23
Torticollis,Eye Hemorrhage,61
Torticollis,Paraparesis,122
Torticollis,Gait Apraxia,37
Torticollis,"Vision, Low",130
Torticollis,"Angina Pectoris, Variant",39
Torticollis,"Obesity, Morbid",153
Torticollis,"Paraparesis, Spastic",78
Torticollis,Hemoptysis,155
Torticollis,Psychomotor Agitation,151
Torticollis,Pseudobulbar Palsy,27
Torticollis,Somatosensory Disorders,137
Torticollis,Oliguria,58
Torticollis,Anomia,59
Torticollis,"Purpura, Thrombocytopenic, Idiopathic",116
Torticollis,Edema,368
Torticollis,Slit Ventricle Syndrome,1
Torticollis,Flank Pain,38
Torticollis,Necrolytic Migratory Erythema,2
Torticollis,Fetal Distress,81
Torticollis,"Pain, Postoperative",203
Torticollis,Neurobehavioral Manifestations,27
Torticollis,Emaciation,48
Torticollis,Muscle Weakness,358
Torticollis,Seizures,374
Torticollis,"Neuralgia, Postherpetic",24
Torticollis,Skin Manifestations,167
Torticollis,Urinary Incontinence,229
Torticollis,Tetany,120
Torticollis,Eye Pain,14
Torticollis,Apnea,208
Torticollis,Asthenia,168
Torticollis,Hyperoxia,56
Torticollis,Illusions,86
Torticollis,Syncope,242
Torticollis,Cerebrospinal Fluid Otorrhea,78
Torticollis,Diarrhea,263
Torticollis,Neck Pain,245
Torticollis,Photophobia,75
Torticollis,"Purpura, Schoenlein-Henoch",108
Torticollis,Hoarseness,159
Torticollis,Chorea,197
Torticollis,Olfaction Disorders,155
Torticollis,Hydrops Fetalis,79
Torticollis,Cerebrospinal Fluid Rhinorrhea,112
Torticollis,Myoclonus,250
Torticollis,Athetosis,141
Torticollis,"Purpura, Thrombocytopenic",122
Torticollis,Deaf-Blind Disorders,3
Torticollis,Fever of Unknown Origin,167
Torticollis,Gagging,46
Torticollis,Myokymia,42
Torticollis,Psychophysiologic Disorders,254
Torticollis,Myotonia,90
Torticollis,Cerebellar Ataxia,232
Torticollis,Reticulocytosis,2
Torticollis,"Amnesia, Retrograde",61
Torticollis,Pupil Disorders,98
Torticollis,Gait Ataxia,120
Torticollis,Hyperphagia,63
Torticollis,Hypergammaglobulinemia,142
Torticollis,Aphasia,200
Torticollis,Muscular Atrophy,270
Torticollis,Mental Retardation,343
Torticollis,Oral Hemorrhage,70
Torticollis,Coma,268
Torticollis,Blindness,307
Torticollis,"Blindness, Cortical",77
Torticollis,Hyperacusis,35
Torticollis,Trismus,138
Torticollis,Birth Weight,212
Torticollis,Space Motion Sickness,7
Torticollis,Consciousness Disorders,195
Torticollis,Language Development Disorders,125
Torticollis,Sleep Deprivation,98
Torticollis,Infantile Apparent Life-Threatening Event,0
Torticollis,Piriformis Muscle Syndrome,3
Torticollis,Fetal Weight,30
Torticollis,Hypocapnia,38
Torticollis,Ophthalmoplegia,301
Torticollis,Purpura,150
Torticollis,Korsakoff Syndrome,34
Torticollis,"Aphasia, Conduction",11
Torticollis,"Abdomen, Acute",179
Torticollis,Delirium,133
Torticollis,Dizziness,307
Torticollis,Fasciculation,105
Torticollis,Urinoma,6
Torticollis,Hypothermia,158
Torticollis,Metatarsalgia,9
Torticollis,Amblyopia,123
Torticollis,Prostatism,9
Torticollis,"Cardiac Output, Low",108
Torticollis,"Alexia, Pure",17
Torticollis,Deafness,313
Torticollis,Heartburn,49
Torticollis,Halitosis,48
Torticollis,Motion Sickness,59
Torticollis,Hemifacial Spasm,96
Torticollis,"Purpura, Thrombotic Thrombocytopenic",88
Torticollis,Encopresis,34
Torticollis,Catatonia,104
Torticollis,Ataxia,270
Torticollis,Hypercalciuria,15
Torticollis,Perceptual Disorders,202
Torticollis,Snoring,99
Torticollis,"Pain, Intractable",176
Torticollis,Apraxias,154
Torticollis,"Aphasia, Wernicke",47
Torticollis,Taste Disorders,101
Torticollis,Articulation Disorders,105
Torticollis,Feminization,11
Torticollis,Dyslexia,104
Torticollis,Coprophagia,9
Torticollis,Sleep Disorders,265
Torticollis,Hot Flashes,35
Torticollis,Aerophagy,24
Torticollis,Paresis,298
Torticollis,"Dyslexia, Acquired",53
Torticollis,Dysphonia,62
Torticollis,"Pain, Referred",33
Torticollis,Dysmenorrhea,74
Torticollis,Sneezing,58
Torticollis,Mutism,110
Torticollis,Proteinuria,177
Torticollis,Stupor,12
Torticollis,Hirsutism,78
Torticollis,Oral Manifestations,108
Torticollis,Body Weight,370
Torticollis,"Akathisia, Drug-Induced",90
Torticollis,Nocturia,18
Torticollis,Lethargy,39
Torticollis,Pallor,30
Torticollis,Dyspepsia,116
Torticollis,"Hearing Loss, Noise-Induced",63
Torticollis,Facial Paralysis,316
Torticollis,Tics,57
Torticollis,Gerstmann Syndrome,33
Torticollis,Respiratory Sounds,204
Torticollis,Pain,431
Torticollis,Confusion,205
Torticollis,"Hearing Loss, Conductive",158
Torticollis,Meningism,80
Torticollis,Flatulence,37
Torticollis,Paraplegia,298
Torticollis,Systolic Murmurs,7
Torticollis,Brown-Sequard Syndrome,66
Torticollis,Hyperalgesia,126
Torticollis,Fatigue,287
Torticollis,Hypokinesia,94
Torticollis,"Urinary Bladder, Neurogenic",172
Torticollis,Arthralgia,179
Torticollis,Hematemesis,107
Torticollis,"Reflex, Abnormal",313
Torticollis,Language Disorders,151
Torticollis,Nausea,292
Torticollis,"Aphasia, Primary Progressive",16
Torticollis,Dyskinesias,144
Torticollis,Postoperative Nausea and Vomiting,48
Torticollis,Diplopia,256
Torticollis,"Urinary Incontinence, Urge",21
Torticollis,Heart Murmurs,102
Torticollis,Respiratory Paralysis,118
Torticollis,"Hearing Loss, Bilateral",157
Torticollis,Fever,353
Torticollis,"Hearing Loss, High-Frequency",64
Torticollis,"Hearing Loss, Mixed Conductive-Sensorineural",32
Torticollis,Vision Disorders,358
Torticollis,Catalepsy,51
Torticollis,Scotoma,112
Torticollis,Horner Syndrome,185
Torticollis,Earache,91
Torticollis,Communication Disorders,77
Torticollis,Constipation,204
Torticollis,Amaurosis Fugax,32
Torticollis,Sarcopenia,10
Torticollis,Echolalia,23
Torticollis,"Angina, Unstable",95
Torticollis,Hyperventilation,154
Torticollis,Cachexia,108
Torticollis,Mental Fatigue,58
Torticollis,Color Vision Defects,97
Torticollis,"Gait Disorders, Neurologic",237
Torticollis,Dysuria,15
Torticollis,Sciatica,168
Torticollis,Body Weight Changes,0
Torticollis,Low Back Pain,230
Torticollis,Synkinesis,27
Torticollis,Dyspnea,288
Persistent Vegetative State,Hyperesthesia,36
Persistent Vegetative State,"Edema, Cardiac",17
Persistent Vegetative State,Pruritus,56
Persistent Vegetative State,Unconsciousness,125
Persistent Vegetative State,"Vomiting, Anticipatory",4
Persistent Vegetative State,Back Pain,102
Persistent Vegetative State,"Dyspnea, Paroxysmal",18
Persistent Vegetative State,"Jaundice, Obstructive",25
Persistent Vegetative State,Vocal Cord Paralysis,71
Persistent Vegetative State,Anisocoria,30
Persistent Vegetative State,Amnesia,94
Persistent Vegetative State,"Aging, Premature",18
Persistent Vegetative State,Purpura Fulminans,7
Persistent Vegetative State,"Hearing Loss, Unilateral",22
Persistent Vegetative State,Jaundice,71
Persistent Vegetative State,Tinea Pedis,5
Persistent Vegetative State,Waterhouse-Friderichsen Syndrome,17
Persistent Vegetative State,Cheyne-Stokes Respiration,27
Persistent Vegetative State,Susac Syndrome,3
Persistent Vegetative State,Muscle Spasticity,113
Persistent Vegetative State,Hyperemesis Gravidarum,46
Persistent Vegetative State,Psychomotor Disorders,110
Persistent Vegetative State,"Supranuclear Palsy, Progressive",50
Persistent Vegetative State,Muscle Hypotonia,108
Persistent Vegetative State,Fetal Macrosomia,20
Persistent Vegetative State,Overweight,42
Persistent Vegetative State,Orthostatic Intolerance,7
Persistent Vegetative State,Vomiting,139
Persistent Vegetative State,Prosopagnosia,23
Persistent Vegetative State,Cyanosis,93
Persistent Vegetative State,Pseudophakia,7
Persistent Vegetative State,Agnosia,69
Persistent Vegetative State,Hypesthesia,91
Persistent Vegetative State,Virilism,12
Persistent Vegetative State,Tremor,109
Persistent Vegetative State,"Diarrhea, Infantile",46
Persistent Vegetative State,Vertigo,117
Persistent Vegetative State,Colic,42
Persistent Vegetative State,Ageusia,22
Persistent Vegetative State,Dysarthria,108
Persistent Vegetative State,Sweating Sickness,1
Persistent Vegetative State,"Amnesia, Transient Global",25
Persistent Vegetative State,Abdominal Pain,110
Persistent Vegetative State,Primary Progressive Nonfluent Aphasia,4
Persistent Vegetative State,Neurologic Manifestations,111
Persistent Vegetative State,Hemianopsia,89
Persistent Vegetative State,Weight Loss,116
Persistent Vegetative State,"Reflex, Babinski",38
Persistent Vegetative State,Hyperkinesis,66
Persistent Vegetative State,Agraphia,39
Persistent Vegetative State,Dysgeusia,21
Persistent Vegetative State,Hypercapnia,90
Persistent Vegetative State,Chest Pain,90
Persistent Vegetative State,Dystonia,105
Persistent Vegetative State,Obesity,134
Persistent Vegetative State,Chills,12
Persistent Vegetative State,Anoxia,145
Persistent Vegetative State,Auditory Perceptual Disorders,39
Persistent Vegetative State,"Syncope, Vasovagal",40
Persistent Vegetative State,Sensation Disorders,113
Persistent Vegetative State,Cough,109
Persistent Vegetative State,Albuminuria,52
Persistent Vegetative State,"Cardiac Output, High",9
Persistent Vegetative State,Alien Hand Syndrome,10
Persistent Vegetative State,Neuralgia,79
Persistent Vegetative State,Pelvic Pain,41
Persistent Vegetative State,Muscle Rigidity,84
Persistent Vegetative State,Decerebrate State,67
Persistent Vegetative State,"Ophthalmoplegia, Chronic Progressive External",22
Persistent Vegetative State,Usher Syndromes,1
Persistent Vegetative State,"Urinary Bladder, Overactive",27
Persistent Vegetative State,Presbycusis,16
Persistent Vegetative State,Cafe-au-Lait Spots,12
Persistent Vegetative State,Fetal Hypoxia,57
Persistent Vegetative State,Intermittent Claudication,52
Persistent Vegetative State,Phantom Limb,30
Persistent Vegetative State,Toothache,27
Persistent Vegetative State,Gastroparesis,24
Persistent Vegetative State,Striae Distensae,1
Persistent Vegetative State,Spasm,115
Persistent Vegetative State,"Aphasia, Broca",54
Persistent Vegetative State,Tonic Pupil,11
Persistent Vegetative State,Flushing,32
Persistent Vegetative State,Morning Sickness,3
Persistent Vegetative State,Paresthesia,112
Persistent Vegetative State,Learning Disorders,105
Persistent Vegetative State,Speech Disorders,112
Persistent Vegetative State,"Apraxia, Ideomotor",19
Persistent Vegetative State,Voice Disorders,70
Persistent Vegetative State,Thinness,37
Persistent Vegetative State,"Hearing Loss, Sensorineural",121
Persistent Vegetative State,Muscle Cramp,63
Persistent Vegetative State,Polyuria,52
Persistent Vegetative State,Aphonia,21
Persistent Vegetative State,Eructation,9
Persistent Vegetative State,"Urinary Incontinence, Stress",34
Persistent Vegetative State,"Purpura, Hyperglobulinemic",7
Persistent Vegetative State,Headache,144
Persistent Vegetative State,"Hearing Loss, Central",42
Persistent Vegetative State,Muscle Hypertonia,58
Persistent Vegetative State,Ecchymosis,41
Persistent Vegetative State,Angina Pectoris,90
Persistent Vegetative State,Tinnitus,94
Persistent Vegetative State,Torticollis,80
Persistent Vegetative State,Bulimia,36
Persistent Vegetative State,Hallucinations,113
Persistent Vegetative State,Stuttering,33
Persistent Vegetative State,Mouth Breathing,16
Persistent Vegetative State,Hearing Loss,99
Persistent Vegetative State,Hiccup,46
Persistent Vegetative State,Anorexia,70
Persistent Vegetative State,"Hearing Loss, Sudden",48
Persistent Vegetative State,Respiratory Aspiration,25
Persistent Vegetative State,Hemoglobinuria,31
Persistent Vegetative State,"Amnesia, Anterograde",27
Persistent Vegetative State,Weight Gain,86
Persistent Vegetative State,Facial Pain,63
Persistent Vegetative State,Hypoventilation,58
Persistent Vegetative State,Shoulder Pain,49
Persistent Vegetative State,Memory Disorders,122
Persistent Vegetative State,Livedo Reticularis,6
Persistent Vegetative State,Mobility Limitation,45
Persistent Vegetative State,Hemiplegia,154
Persistent Vegetative State,Hearing Disorders,101
Persistent Vegetative State,Glossalgia,6
Persistent Vegetative State,Eye Manifestations,71
Persistent Vegetative State,Paralysis,160
Persistent Vegetative State,Quadriplegia,149
Persistent Vegetative State,Miosis,21
Persistent Vegetative State,Renal Colic,5
Persistent Vegetative State,Acute Coronary Syndrome,47
Persistent Vegetative State,Labor Pain,6
Persistent Vegetative State,"Hearing Loss, Functional",7
Persistent Vegetative State,Eye Hemorrhage,35
Persistent Vegetative State,Paraparesis,53
Persistent Vegetative State,Gait Apraxia,19
Persistent Vegetative State,"Vision, Low",60
Persistent Vegetative State,"Angina Pectoris, Variant",23
Persistent Vegetative State,"Obesity, Morbid",84
Persistent Vegetative State,"Paraparesis, Spastic",32
Persistent Vegetative State,Hemoptysis,67
Persistent Vegetative State,Psychomotor Agitation,95
Persistent Vegetative State,Pseudobulbar Palsy,22
Persistent Vegetative State,Somatosensory Disorders,53
Persistent Vegetative State,Oliguria,47
Persistent Vegetative State,Anomia,49
Persistent Vegetative State,"Purpura, Thrombocytopenic, Idiopathic",68
Persistent Vegetative State,Edema,154
Persistent Vegetative State,Slit Ventricle Syndrome,1
Persistent Vegetative State,Flank Pain,12
Persistent Vegetative State,Necrolytic Migratory Erythema,0
Persistent Vegetative State,Fetal Distress,56
Persistent Vegetative State,"Pain, Postoperative",80
Persistent Vegetative State,Neurobehavioral Manifestations,16
Persistent Vegetative State,Emaciation,27
Persistent Vegetative State,Muscle Weakness,153
Persistent Vegetative State,Seizures,174
Persistent Vegetative State,"Neuralgia, Postherpetic",6
Persistent Vegetative State,Skin Manifestations,60
Persistent Vegetative State,Urinary Incontinence,108
Persistent Vegetative State,Tetany,46
Persistent Vegetative State,Eye Pain,3
Persistent Vegetative State,Apnea,110
Persistent Vegetative State,Asthenia,64
Persistent Vegetative State,Hyperoxia,45
Persistent Vegetative State,Illusions,39
Persistent Vegetative State,Syncope,109
Persistent Vegetative State,Cerebrospinal Fluid Otorrhea,30
Persistent Vegetative State,Diarrhea,114
Persistent Vegetative State,Neck Pain,79
Persistent Vegetative State,Photophobia,26
Persistent Vegetative State,"Purpura, Schoenlein-Henoch",59
Persistent Vegetative State,Hoarseness,42
Persistent Vegetative State,Chorea,98
Persistent Vegetative State,Olfaction Disorders,60
Persistent Vegetative State,Hydrops Fetalis,36
Persistent Vegetative State,Cerebrospinal Fluid Rhinorrhea,57
Persistent Vegetative State,Myoclonus,110
Persistent Vegetative State,Athetosis,70
Persistent Vegetative State,"Purpura, Thrombocytopenic",57
Persistent Vegetative State,Deaf-Blind Disorders,1
Persistent Vegetative State,Fever of Unknown Origin,83
Persistent Vegetative State,Gagging,21
Persistent Vegetative State,Myokymia,12
Persistent Vegetative State,Psychophysiologic Disorders,100
Persistent Vegetative State,Myotonia,31
Persistent Vegetative State,Cerebellar Ataxia,106
Persistent Vegetative State,Reticulocytosis,3
Persistent Vegetative State,"Amnesia, Retrograde",44
Persistent Vegetative State,Pupil Disorders,48
Persistent Vegetative State,Gait Ataxia,52
Persistent Vegetative State,Hyperphagia,40
Persistent Vegetative State,Hypergammaglobulinemia,59
Persistent Vegetative State,Aphasia,115
Persistent Vegetative State,Muscular Atrophy,97
Persistent Vegetative State,Mental Retardation,141
Persistent Vegetative State,Oral Hemorrhage,31
Persistent Vegetative State,Coma,163
Persistent Vegetative State,Blindness,139
Persistent Vegetative State,"Blindness, Cortical",66
Persistent Vegetative State,Hyperacusis,18
Persistent Vegetative State,Trismus,49
Persistent Vegetative State,Birth Weight,99
Persistent Vegetative State,Space Motion Sickness,4
Persistent Vegetative State,Consciousness Disorders,127
Persistent Vegetative State,Language Development Disorders,59
