Microstomia,https://en.wikipedia.org/wiki/Microstomia
Pulmonary Emphysema,https://en.wikipedia.org/wiki/Chronic_obstructive_pulmonary_disease
"Cell Transformation, Viral",https://en.wikipedia.org/wiki/Malignant_transformation
"Phenylketonuria, Maternal",https://en.wikipedia.org/wiki/Phenylketonuria
Central Serous Chorioretinopathy,https://en.wikipedia.org/wiki/Central_serous_retinopathy
Eyelid Diseases,...
Sleep Apnea Syndromes,https://en.wikipedia.org/wiki/Sleep_apnea
"Affective Disorders, Psychotic",https://en.wikipedia.org/wiki/Affective_spectrum
Astrocytoma,https://en.wikipedia.org/wiki/Astrocytoma
Eunuchism,...
Rhabdoviridae Infections,...
Tinea Favosa,...
Riboflavin Deficiency,...
"Skin Diseases, Viral",...
Psoas Abscess,...
Ectodermal Dysplasia,https://en.wikipedia.org/wiki/Ectodermal_dysplasia
Machado-Joseph Disease,https://en.wikipedia.org/wiki/Machado-Joseph_disease
Dupuytren Contracture,...
"Panniculitis, Peritoneal",https://en.wikipedia.org/wiki/Panniculitis
Conduct Disorder,https://en.wikipedia.org/wiki/Conduct_disorder
Biliary Atresia,https://en.wikipedia.org/wiki/Biliary_atresia
Pseudolymphoma,https://en.wikipedia.org/wiki/Pseudolymphoma
Paranoid Disorders,...
Kernicterus,https://en.wikipedia.org/wiki/Kernicterus
"ACTH Syndrome, Ectopic",...
Catastrophic Illness,https://en.wikipedia.org/wiki/Catastrophic_illness
Lactose Intolerance,https://en.wikipedia.org/wiki/Lactose_intolerance
Muscle Neoplasms,...
Nutrition Disorders,...
Tooth Loss,https://en.wikipedia.org/wiki/Tooth_loss
Tick Toxicoses,...
Prenatal Exposure Delayed Effects,...
Vulvodynia,https://en.wikipedia.org/wiki/Vulvodynia
Learning Disorders,https://en.wikipedia.org/wiki/Learning_disability
Sleep Paralysis,https://en.wikipedia.org/wiki/Sleep_paralysis
Tympanic Membrane Perforation,...
Pancoast Syndrome,https://en.wikipedia.org/wiki/Pancoast_tumor
Rift Valley Fever,https://en.wikipedia.org/wiki/Rift_Valley_fever
Encopresis,https://en.wikipedia.org/wiki/Encopresis
Neuroacanthocytosis,https://en.wikipedia.org/wiki/Neuroacanthocytosis
Uterine Inversion,https://en.wikipedia.org/wiki/Uterine_inversion
"Diabetes Mellitus, Lipoatrophic",https://en.wikipedia.org/wiki/Diabetes_mellitus
Clubfoot,https://en.wikipedia.org/wiki/Clubfoot
"Liver Cirrhosis, Experimental",...
Ecchymosis,https://en.wikipedia.org/wiki/Ecchymosis
Tonsillar Neoplasms,...
Menorrhagia,https://en.wikipedia.org/wiki/Menorrhagia
Ventricular Fibrillation,https://en.wikipedia.org/wiki/Ventricular_fibrillation
Temporomandibular Joint Dysfunction Syndrome,https://en.wikipedia.org/wiki/Temporomandibular_joint_dysfunction
Hyperlipoproteinemia Type I,...
Stereotypic Movement Disorder,https://en.wikipedia.org/wiki/Stereotypic_movement_disorder
Myxedema,https://en.wikipedia.org/wiki/Myxedema
Hyperlipoproteinemia Type V,...
"Toxoplasmosis, Congenital",https://en.wikipedia.org/wiki/Toxoplasmosis
Tooth Fractures,...
Rectal Prolapse,https://en.wikipedia.org/wiki/Rectal_prolapse
Acrocephalosyndactylia,https://en.wikipedia.org/wiki/Acrocephalosyndactylia
Schistosomiasis,https://en.wikipedia.org/wiki/Schistosomiasis
"Neoplasms, Connective Tissue",https://en.wikipedia.org/wiki/Neoplasm
Parametritis,https://en.wikipedia.org/wiki/Parametritis
Carcinoma in Situ,https://en.wikipedia.org/wiki/Carcinoma_in_situ
"Radiation Injuries, Experimental",https://en.wikipedia.org/wiki/Acute_radiation_syndrome
Osteopetrosis,https://en.wikipedia.org/wiki/Osteopetrosis
"Shock, Septic",https://en.wikipedia.org/wiki/Shock
"Syphilis, Latent",...
Celiac Disease,https://en.wikipedia.org/wiki/Coeliac_disease
Intestinal Fistula,...
"Regurgitation, Gastric",https://en.wikipedia.org/wiki/Regurgitation
Urinary Retention,https://en.wikipedia.org/wiki/Urinary_retention
Neisseriaceae Infections,...
"Tuberculosis, Meningeal",https://en.wikipedia.org/wiki/Tuberculosis
"Lymphoma, T-Cell, Cutaneous",https://en.wikipedia.org/wiki/Lymphoma
"Headache Disorders, Primary",...
Klatskin's Tumor,https://en.wikipedia.org/wiki/Klatskin_tumor
"Hypertrophy, Right Ventricular",https://en.wikipedia.org/wiki/Hypertrophy
Nasal Polyps,https://en.wikipedia.org/wiki/Nasal_polyp
Denys-Drash Syndrome,https://en.wikipedia.org/wiki/Denys-Drash_syndrome
Carotid Body Tumor,...
Erythema Induratum,https://en.wikipedia.org/wiki/Erythema_induratum
"T-Lymphocytopenia, Idiopathic CD4-Positive",https://en.wikipedia.org/wiki/Lymphocytopenia
Genetic Predisposition to Disease,...
Mouth Abnormalities,...
Metrorrhagia,...
Cervical Rib Syndrome,https://en.wikipedia.org/wiki/Cervical_rib
"Abnormalities, Radiation-Induced",...
Jaw Diseases,...
Mucopolysaccharidosis II,https://en.wikipedia.org/wiki/Hunter_syndrome
"Arthritis, Experimental",https://en.wikipedia.org/wiki/Arthritis
Dysthymic Disorder,https://en.wikipedia.org/wiki/Dysthymia
"Adrenal Hyperplasia, Congenital",https://en.wikipedia.org/wiki/Congenital_adrenal_hyperplasia
Orofaciodigital Syndromes,https://en.wikipedia.org/wiki/Oral-facial-digital_syndrome
"Colitis, Microscopic",https://en.wikipedia.org/wiki/Colitis
Breech Presentation,https://en.wikipedia.org/wiki/Breech_birth
"Genital Neoplasms, Female",...
"Spondylitis, Ankylosing",https://en.wikipedia.org/wiki/Spondylitis
Female Athlete Triad Syndrome,https://en.wikipedia.org/wiki/Female_athlete_triad
"Hernia, Ventral",https://en.wikipedia.org/wiki/Hernia
"Angina Pectoris, Variant",https://en.wikipedia.org/wiki/Angina
Granular Cell Tumor,https://en.wikipedia.org/wiki/Granular_cell_tumor
Adenomatoid Tumor,https://en.wikipedia.org/wiki/Adenomatoid_tumor
Hydrops Fetalis,https://en.wikipedia.org/wiki/Hydrops_fetalis
Tietze's Syndrome,https://en.wikipedia.org/wiki/Tietze_syndrome
Lentivirus Infections,...
Exanthema,https://en.wikipedia.org/wiki/Exanthem
Basal Cell Nevus Syndrome,https://en.wikipedia.org/wiki/Nevoid_basal-cell_carcinoma_syndrome
"Lung Diseases, Obstructive",https://en.wikipedia.org/wiki/Respiratory_disease
Sebaceous Gland Neoplasms,...
"Mastocytosis, Cutaneous",https://en.wikipedia.org/wiki/Mastocytosis
Pheochromocytoma,https://en.wikipedia.org/wiki/Pheochromocytoma
"Leukemia, T-Cell",https://en.wikipedia.org/wiki/Leukemia
Pancytopenia,https://en.wikipedia.org/wiki/Pancytopenia
Agranulocytosis,https://en.wikipedia.org/wiki/Agranulocytosis
Varicocele,https://en.wikipedia.org/wiki/Varicocele
"Toxoplasmosis, Animal",https://en.wikipedia.org/wiki/Toxoplasmosis
Intra-Articular Fractures,https://en.wikipedia.org/wiki/Intraarticular_fracture
Cheilitis,https://en.wikipedia.org/wiki/Cheilitis
"Peritonitis, Tuberculous",https://en.wikipedia.org/wiki/Peritonitis
Coronary Disease,...
"Hemangioendothelioma, Epithelioid",https://en.wikipedia.org/wiki/Hemangioendothelioma
"Fatigue Syndrome, Chronic",...
Sigmoid Diseases,...
Myotonia Congenita,https://en.wikipedia.org/wiki/Myotonia_congenita
"Neoplasms, Experimental",https://en.wikipedia.org/wiki/Neoplasm
Pulmonary Blastoma,https://en.wikipedia.org/wiki/Pleuropulmonary_blastoma
Brain Infarction,https://en.wikipedia.org/wiki/Cerebral_infarction
"Cardiomyopathy, Alcoholic",https://en.wikipedia.org/wiki/Cardiomyopathy
"Neuritis, Autoimmune, Experimental",https://en.wikipedia.org/wiki/Neuritis
Hypesthesia,https://en.wikipedia.org/wiki/Hypoesthesia
"Metabolism, Inborn Errors",https://en.wikipedia.org/wiki/Metabolism
Osteoradionecrosis,https://en.wikipedia.org/wiki/Osteoradionecrosis
Pemphigus,https://en.wikipedia.org/wiki/Pemphigus
"Parkinson Disease, Secondary",https://en.wikipedia.org/wiki/Parkinson's_disease
Limbic Encephalitis,https://en.wikipedia.org/wiki/Limbic_encephalitis
Intervertebral Disk Displacement,...
Tarsal Tunnel Syndrome,https://en.wikipedia.org/wiki/Tarsal_tunnel_syndrome
"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating",https://en.wikipedia.org/wiki/Polyradiculoneuropathy
Arteriolosclerosis,https://en.wikipedia.org/wiki/Arteriolosclerosis
"Ischemic Attack, Transient",...
"Sarcoma, Yoshida",https://en.wikipedia.org/wiki/Sarcoma
Otitis Media,https://en.wikipedia.org/wiki/Otitis_media
Agammaglobulinemia,...
"Cardiac Output, Low",https://en.wikipedia.org/wiki/Cardiac_output
Carcinosarcoma,https://en.wikipedia.org/wiki/Carcinosarcoma
Eye Abnormalities,...
"Abnormalities, Multiple",...
Hip Contracture,...
"Anticipation, Genetic",https://en.wikipedia.org/wiki/Anticipation_(disambiguation)
Growth Disorders,https://en.wikipedia.org/wiki/Growth_hormone_treatment
Mucolipidoses,https://en.wikipedia.org/wiki/Mucolipidosis
Mitochondrial Diseases,https://en.wikipedia.org/wiki/Mitochondrial_disease
Inappropriate ADH Syndrome,https://en.wikipedia.org/wiki/Syndrome_of_inappropriate_antidiuretic_hormone_secretion
Labor Pain,...
"Bone Diseases, Developmental",https://en.wikipedia.org/wiki/Bone_disease
Deficiency Diseases,...
"Gonadal Dysgenesis, 46,XX",https://en.wikipedia.org/wiki/Gonadal_dysgenesis
Herpes Genitalis,...
Wolman Disease,...
Postoperative Complications,...
"Hematoma, Subdural",https://en.wikipedia.org/wiki/Hematoma
Myeloproliferative Disorders,https://en.wikipedia.org/wiki/Myeloproliferative_neoplasm
Vitamin E Deficiency,https://en.wikipedia.org/wiki/Vitamin_E_deficiency
Orbital Cellulitis,https://en.wikipedia.org/wiki/Orbital_cellulitis
Unverricht-Lundborg Syndrome,...
"Carcinoma, Hepatocellular",https://en.wikipedia.org/wiki/Carcinoma
Hematocolpos,...
Compartment Syndromes,https://en.wikipedia.org/wiki/Compartment_syndrome
Diabetic Angiopathies,https://en.wikipedia.org/wiki/Diabetic_angiopathy
Herpangina,https://en.wikipedia.org/wiki/Herpangina
Central Nervous System Viral Diseases,https://en.wikipedia.org/wiki/Central_nervous_system_viral_disease
Leiomyoma,https://en.wikipedia.org/wiki/Leiomyoma
"Kidney Tubular Necrosis, Acute",...
Intracranial Arteriosclerosis,...
"Anemia, Diamond-Blackfan",https://en.wikipedia.org/wiki/Anemia_(disambiguation)
Thromboembolism,...
"Enterocolitis, Neutropenic",https://en.wikipedia.org/wiki/Enterocolitis
Hepatic Encephalopathy,https://en.wikipedia.org/wiki/Hepatic_encephalopathy
"Exostoses, Multiple Hereditary",https://en.wikipedia.org/wiki/Exostosis
Facial Paralysis,https://en.wikipedia.org/wiki/Facial_nerve_paralysis
"Cholestasis, Intrahepatic",https://en.wikipedia.org/wiki/Cholestasis
Compulsive Personality Disorder,https://en.wikipedia.org/wiki/Obsessive-compulsive_personality_disorder
Otitis,https://en.wikipedia.org/wiki/Otitis
Cardiomegaly,https://en.wikipedia.org/wiki/Cardiomegaly
Myocarditis,https://en.wikipedia.org/wiki/Myocarditis
Myelodysplastic Syndromes,https://en.wikipedia.org/wiki/Myelodysplastic_syndrome
Tracheoesophageal Fistula,https://en.wikipedia.org/wiki/Tracheoesophageal_fistula
Corneal Endothelial Cell Loss,...
"Neoplasms, Muscle Tissue",https://en.wikipedia.org/wiki/Neoplasm
Dyskeratosis Congenita,https://en.wikipedia.org/wiki/Dyskeratosis_congenita
"Stress Disorders, Post-Traumatic",...
Mastoiditis,https://en.wikipedia.org/wiki/Mastoiditis
Pelvic Organ Prolapse,https://en.wikipedia.org/wiki/Pelvic_Organ_Prolapse
"Intestinal Diseases, Parasitic",...
Brain Stem Neoplasms,...
Conjunctivitis,https://en.wikipedia.org/wiki/Conjunctivitis
Arm Injuries,...
Immunoblastic Lymphadenopathy,https://en.wikipedia.org/wiki/Angioimmunoblastic_T-cell_lymphoma
"Malocclusion, Angle Class I",https://en.wikipedia.org/wiki/Malocclusion
Polyradiculoneuropathy,https://en.wikipedia.org/wiki/Polyradiculoneuropathy
Retinal Diseases,...
Shy-Drager Syndrome,https://en.wikipedia.org/wiki/Multiple_system_atrophy
"Seizures, Febrile",https://en.wikipedia.org/wiki/Seizure_(disambiguation)
Pseudorabies,https://en.wikipedia.org/wiki/Pseudorabies
Vision Disorders,https://en.wikipedia.org/wiki/Vision_disorder
Usher Syndromes,https://en.wikipedia.org/wiki/Usher_syndrome
Osteochondrodysplasias,https://en.wikipedia.org/wiki/Osteochondrodysplasia
Avian Leukosis,https://en.wikipedia.org/wiki/Avian_sarcoma_leukosis_virus
Condylomata Acuminata,...
Lymphadenitis,https://en.wikipedia.org/wiki/Lymphadenopathy
"Multiple Sclerosis, Chronic Progressive",https://en.wikipedia.org/wiki/Multiple_sclerosis
Glossalgia,...
Neurotic Disorders,...
"Aortic Aneurysm, Abdominal",https://en.wikipedia.org/wiki/Aortic_aneurysm
Sphingolipidoses,https://en.wikipedia.org/wiki/Sphingolipidoses
Keratoconjunctivitis,https://en.wikipedia.org/wiki/Keratoconjunctivitis
Pleurisy,https://en.wikipedia.org/wiki/Pleurisy
"Alveolitis, Extrinsic Allergic",...
Pasteurella Infections,...
Neurotoxicity Syndromes,...
Syndactyly,https://en.wikipedia.org/wiki/Syndactyly
Histiocytoma,https://en.wikipedia.org/wiki/Histiocytoma
Sarcoidosis,https://en.wikipedia.org/wiki/Sarcoidosis
"Heart Rupture, Post-Infarction",https://en.wikipedia.org/wiki/Myocardial_rupture
MERRF Syndrome,https://en.wikipedia.org/wiki/MERRF_syndrome
"Muscular Dystrophy, Emery-Dreifuss",https://en.wikipedia.org/wiki/Muscular_dystrophy
Tolosa-Hunt Syndrome,https://en.wikipedia.org/wiki/Tolosa-Hunt_syndrome
"Neoplasms, Nerve Tissue",https://en.wikipedia.org/wiki/Neoplasm
Multiple Carboxylase Deficiency,https://en.wikipedia.org/wiki/Multiple_carboxylase_deficiency
Pulmonary Eosinophilia,...
"Tuberculosis, Oral",https://en.wikipedia.org/wiki/Tuberculosis
"Polycystic Kidney, Autosomal Recessive",https://en.wikipedia.org/wiki/Polycystic_kidney_disease
Proctocolitis,https://en.wikipedia.org/wiki/Proctocolitis
Toxoplasmosis,https://en.wikipedia.org/wiki/Toxoplasmosis
Flavivirus Infections,...
Hyperprolactinemia,https://en.wikipedia.org/wiki/Hyperprolactinaemia
Splenosis,...
Helicobacter Infections,https://en.wikipedia.org/wiki/Helicobacter_pylori
Streptococcal Infections,...
Gitelman Syndrome,https://en.wikipedia.org/wiki/Gitelman_syndrome
"Vasculitis, Central Nervous System",https://en.wikipedia.org/wiki/Vasculitis
Cri-du-Chat Syndrome,https://en.wikipedia.org/wiki/Cri_du_chat_syndrome
"Syphilis, Cutaneous",...
Exfoliation Syndrome,https://en.wikipedia.org/wiki/Pseudoexfoliation_syndrome
Giant Cell Tumors,https://en.wikipedia.org/wiki/Large_cell
Actinomycosis,https://en.wikipedia.org/wiki/Actinomycosis
"Epilepsy, Benign Neonatal",https://en.wikipedia.org/wiki/Epilepsy
Neuroaspergillosis,...
Fetal Growth Retardation,https://en.wikipedia.org/wiki/Intrauterine_growth_restriction
Dystonia Musculorum Deformans,...
"Supranuclear Palsy, Progressive",https://en.wikipedia.org/wiki/Progressive_supranuclear_palsy
Porphyria Cutanea Tarda,https://en.wikipedia.org/wiki/Porphyria_cutanea_tarda
"Embolism, Fat",https://en.wikipedia.org/wiki/Embolism_(disambiguation)
"Histiocytoma, Benign Fibrous",https://en.wikipedia.org/wiki/Histiocytoma
Emergencies,https://en.wikipedia.org/wiki/Emergency
Barotrauma,https://en.wikipedia.org/wiki/Barotrauma
Common Cold,https://en.wikipedia.org/wiki/Common_cold
"Cystadenocarcinoma, Serous",https://en.wikipedia.org/wiki/Cystadenocarcinoma
Tooth Diseases,https://en.wikipedia.org/wiki/Tooth_pathology
Somatostatinoma,https://en.wikipedia.org/wiki/Somatostatinoma
"Syncope, Vasovagal",https://en.wikipedia.org/wiki/Syncope
Respiration Disorders,...
Exostoses,https://en.wikipedia.org/wiki/Exostosis
Pubic Symphysis Diastasis,https://en.wikipedia.org/wiki/Diastasis_symphysis_pubis
Nocturnal Myoclonus Syndrome,...
Pyruvate Carboxylase Deficiency Disease,https://en.wikipedia.org/wiki/Pyruvate_carboxylase_deficiency
"Puberty, Precocious",https://en.wikipedia.org/wiki/Puberty
"Head Injuries, Penetrating",https://en.wikipedia.org/wiki/Head_Injuries
Dysgeusia,https://en.wikipedia.org/wiki/Dysgeusia
Ehlers-Danlos Syndrome,https://en.wikipedia.org/wiki/Ehlers-Danlos_syndrome
Endocardial Fibroelastosis,https://en.wikipedia.org/wiki/Endocardial_fibroelastosis
"Cell Transformation, Neoplastic",https://en.wikipedia.org/wiki/Malignant_transformation
Tumor Virus Infections,...
Trichomonas Infections,...
Paratuberculosis,https://en.wikipedia.org/wiki/Paratuberculosis
Renal Artery Obstruction,https://en.wikipedia.org/wiki/Renal_artery_stenosis
Pancreatic Neoplasms,https://en.wikipedia.org/wiki/Pancreatic_cancer
"Hypophosphatemic Rickets, X-Linked Dominant",https://en.wikipedia.org/wiki/X-linked_hypophosphatemia
Cyclosporiasis,https://en.wikipedia.org/wiki/Cyclosporiasis
Brain Neoplasms,https://en.wikipedia.org/wiki/Brain_tumor
Ophthalmia Neonatorum,https://en.wikipedia.org/wiki/Neonatal_conjunctivitis
Emphysematous Cholecystitis,...
Bulimia Nervosa,https://en.wikipedia.org/wiki/Bulimia_nervosa
"Dysentery, Amebic",https://en.wikipedia.org/wiki/Dysentery
"Optic Atrophy, Autosomal Dominant",https://en.wikipedia.org/wiki/Optic_neuropathy
Keratitis,https://en.wikipedia.org/wiki/Keratitis
Eye Infections,...
Knee Dislocation,...
"Arthritis, Infectious",https://en.wikipedia.org/wiki/Arthritis
Anthrax,https://en.wikipedia.org/wiki/Anthrax_(disambiguation)
Liver Abscess,https://en.wikipedia.org/wiki/Liver_abscess
Pulmonary Sclerosing Hemangioma,...
Urogenital Abnormalities,...
Jervell-Lange Nielsen Syndrome,...
Feline Acquired Immunodeficiency Syndrome,https://en.wikipedia.org/wiki/Feline_immunodeficiency_virus
"Neoplasms, Adipose Tissue",https://en.wikipedia.org/wiki/Neoplasm
Radiation Pneumonitis,https://en.wikipedia.org/wiki/Radiation-induced_lung_injury
"Anemia, Myelophthisic",https://en.wikipedia.org/wiki/Anemia_(disambiguation)
"Pregnancy, Prolonged",https://en.wikipedia.org/wiki/Pregnancy
Coccidioidomycosis,https://en.wikipedia.org/wiki/Coccidioidomycosis
Urologic Neoplasms,...
Sciatic Neuropathy,https://en.wikipedia.org/wiki/Sciatic_nerve
Status Epilepticus,https://en.wikipedia.org/wiki/Status_epilepticus
Taste Disorders,...
"Neoplasms, Connective and Soft Tissue",https://en.wikipedia.org/wiki/Neoplasm
Bronchogenic Cyst,https://en.wikipedia.org/wiki/Bronchogenic_cyst
"Obstetric Labor, Premature",...
"Tuberculosis, Avian",https://en.wikipedia.org/wiki/Tuberculosis
De Quervain Disease,...
Ischemia,https://en.wikipedia.org/wiki/Ischemia
Pituitary ACTH Hypersecretion,https://en.wikipedia.org/wiki/Pituitary_ACTH_hypersecretion
Uveoparotid Fever,https://en.wikipedia.org/wiki/Heerfordt's_syndrome
Duodenal Obstruction,...
Malaria,https://en.wikipedia.org/wiki/Malaria
Ileus,https://en.wikipedia.org/wiki/Ileus
Urticaria Pigmentosa,https://en.wikipedia.org/wiki/Urticaria_pigmentosa
Immunoproliferative Disorders,https://en.wikipedia.org/wiki/Immunoproliferative_disorder
Pars Planitis,https://en.wikipedia.org/wiki/Intermediate_uveitis
Granuloma,https://en.wikipedia.org/wiki/Granuloma
Chagas Disease,https://en.wikipedia.org/wiki/Chagas_disease
Plague,https://en.wikipedia.org/wiki/Plague
Jejunal Neoplasms,...
Cerebral Amyloid Angiopathy,https://en.wikipedia.org/wiki/Cerebral_amyloid_angiopathy
Situs Inversus,https://en.wikipedia.org/wiki/Situs_inversus
Teratocarcinoma,...
"Burns, Chemical",https://en.wikipedia.org/wiki/Burns
Strabismus,https://en.wikipedia.org/wiki/Strabismus
"Brain Stem Hemorrhage, Traumatic",...
Retrognathism,https://en.wikipedia.org/wiki/Retrognathism
Multiple Endocrine Neoplasia Type 1,https://en.wikipedia.org/wiki/Multiple_endocrine_neoplasia_type_1
Hearing Disorders,https://en.wikipedia.org/wiki/Hearing_loss
"Angioedemas, Hereditary",...
Esotropia,https://en.wikipedia.org/wiki/Esotropia
Nasopharyngitis,...
Bronchopulmonary Sequestration,https://en.wikipedia.org/wiki/Pulmonary_sequestration
Waterhouse-Friderichsen Syndrome,https://en.wikipedia.org/wiki/Waterhouse-Friderichsen_syndrome
Ornithine Carbamoyltransferase Deficiency Disease,https://en.wikipedia.org/wiki/Ornithine_transcarbamylase_deficiency
Trench Fever,https://en.wikipedia.org/wiki/Trench_fever
"Albinism, Oculocutaneous",https://en.wikipedia.org/wiki/Albinism
Cytomegalovirus Retinitis,https://en.wikipedia.org/wiki/Cytomegalovirus_retinitis
Central Nervous System Cysts,https://en.wikipedia.org/wiki/Central_nervous_system_cyst
Newcastle Disease,https://en.wikipedia.org/wiki/Newcastle_disease
"Paraparesis, Spastic",https://en.wikipedia.org/wiki/Paraplegia
"Tachycardia, Sinoatrial Nodal Reentry",...
Leishmaniasis,https://en.wikipedia.org/wiki/Leishmaniasis
Autonomic Dysreflexia,https://en.wikipedia.org/wiki/Autonomic_dysreflexia
"Polycystic Kidney, Autosomal Dominant",https://en.wikipedia.org/wiki/Polycystic_kidney_disease
Focal Nodular Hyperplasia,https://en.wikipedia.org/wiki/Focal_nodular_hyperplasia
"Urinary Bladder, Overactive",https://en.wikipedia.org/wiki/Urinary_bladder
Protein Deficiency,...
Neurosyphilis,https://en.wikipedia.org/wiki/Neurosyphilis
Retrobulbar Hemorrhage,...
Anti-Glomerular Basement Membrane Disease,...
Citrullinemia,https://en.wikipedia.org/wiki/Citrullinemia
Mouth Diseases,...
Pneumopericardium,https://en.wikipedia.org/wiki/Pneumopericardium
Postural Orthostatic Tachycardia Syndrome,https://en.wikipedia.org/wiki/Postural_orthostatic_tachycardia_syndrome
Adenofibroma,...
Thymus Neoplasms,...
Smallpox,https://en.wikipedia.org/wiki/Smallpox
"Brain Hemorrhage, Traumatic",https://en.wikipedia.org/wiki/Intracerebral_hemorrhage
Impetigo,https://en.wikipedia.org/wiki/Impetigo
"Fasciitis, Necrotizing",https://en.wikipedia.org/wiki/Fasciitis
Mandibular Injuries,...
"Infarction, Middle Cerebral Artery",https://en.wikipedia.org/wiki/Infarction
"Diverticulosis, Colonic",https://en.wikipedia.org/wiki/Diverticulosis
"Candidiasis, Cutaneous",...
Laryngeal Neoplasms,https://en.wikipedia.org/wiki/Laryngeal_cancer
"Hepatitis, Viral, Human",https://en.wikipedia.org/wiki/Hepatitis
Lipoid Proteinosis of Urbach and Wiethe,...
Lymphangitis,https://en.wikipedia.org/wiki/Lymphangitis
"Encephalitis, Japanese",https://en.wikipedia.org/wiki/Encephalitis
Hyperamylasemia,https://en.wikipedia.org/wiki/Amylase
Scleredema Adultorum,https://en.wikipedia.org/wiki/Scleredema
"Rhabdomyosarcoma, Embryonal",https://en.wikipedia.org/wiki/Rhabdomyosarcoma
Myoclonus,https://en.wikipedia.org/wiki/Myoclonus
"Schizophrenia, Disorganized",https://en.wikipedia.org/wiki/Schizophrenia_(disambiguation)
Gastric Fistula,...
Aortitis,https://en.wikipedia.org/wiki/Aortitis
Prosthesis Failure,...
"Hepatitis B, Chronic",https://en.wikipedia.org/wiki/Hepatitis_B
Passive-Aggressive Personality Disorder,https://en.wikipedia.org/wiki/Passive-aggressive_behavior
Cysts,https://en.wikipedia.org/wiki/Cyst
Coronary Occlusion,https://en.wikipedia.org/wiki/Coronary_occlusion
"Skull Fracture, Depressed",https://en.wikipedia.org/wiki/Skull_fracture
Trichomonas Vaginitis,...
Atherosclerosis,https://en.wikipedia.org/wiki/Atherosclerosis
Mycosis Fungoides,https://en.wikipedia.org/wiki/Mycosis_fungoides
"Leprosy, Borderline",https://en.wikipedia.org/wiki/Leprosy_(disambiguation)
Cross Infection,...
Endomyocardial Fibrosis,...
Wernicke Encephalopathy,https://en.wikipedia.org/wiki/Wernicke_encephalopathy
Aphasia,https://en.wikipedia.org/wiki/Aphasia_(disambiguation)
Leriche Syndrome,https://en.wikipedia.org/wiki/Aortoiliac_occlusive_disease
"Conjunctivitis, Allergic",https://en.wikipedia.org/wiki/Conjunctivitis
Atrophy,https://en.wikipedia.org/wiki/Atrophy
Pyoderma,https://en.wikipedia.org/wiki/Pyoderma
Brenner Tumor,https://en.wikipedia.org/wiki/Brenner_tumour
Zellweger Syndrome,https://en.wikipedia.org/wiki/Zellweger_syndrome
Erectile Dysfunction,https://en.wikipedia.org/wiki/Erectile_dysfunction
Trismus,https://en.wikipedia.org/wiki/Trismus
Sezary Syndrome,...
Hemoperitoneum,https://en.wikipedia.org/wiki/Hemoperitoneum
Somatoform Disorders,https://en.wikipedia.org/wiki/Somatic_symptom_disorder
"Chondrodysplasia Punctata, Rhizomelic",https://en.wikipedia.org/wiki/Chondrodysplasia_punctata
"Candidiasis, Oral",...
Nail Diseases,https://en.wikipedia.org/wiki/Nail_disease
Earache,https://en.wikipedia.org/wiki/Ear_pain
Scoliosis,https://en.wikipedia.org/wiki/Scoliosis
"Neurofibroma, Plexiform",https://en.wikipedia.org/wiki/Neurofibroma
Erdheim-Chester Disease,https://en.wikipedia.org/wiki/Erdheim-Chester_disease
Ganglioneuroblastoma,https://en.wikipedia.org/wiki/Ganglioneuroblastoma
Amenorrhea,https://en.wikipedia.org/wiki/Amenorrhea
Nose Diseases,https://en.wikipedia.org/wiki/Human_nose
Smoke Inhalation Injury,https://en.wikipedia.org/wiki/Smoke_inhalation
Kuru,https://en.wikipedia.org/wiki/Kuru
Asthenopia,...
"Communicable Diseases, Emerging",...
"Mycobacterium Infections, Atypical",...
Uterine Cervicitis,...
Bone Marrow Diseases,https://en.wikipedia.org/wiki/Bone_marrow
"Hernia, Umbilical",https://en.wikipedia.org/wiki/Hernia
Urachal Cyst,https://en.wikipedia.org/wiki/Urachal_cyst
Ovarian Diseases,...
Neurofibrosarcoma,...
Status Asthmaticus,https://en.wikipedia.org/wiki/Acute_severe_asthma
Giant Cell Tumor of Bone,https://en.wikipedia.org/wiki/Giant-cell_tumor_of_bone
Isaacs Syndrome,https://en.wikipedia.org/wiki/Neuromyotonia
Graves Ophthalmopathy,https://en.wikipedia.org/wiki/Graves'_ophthalmopathy
Hemifacial Spasm,https://en.wikipedia.org/wiki/Hemifacial_spasm
"Lymphoma, AIDS-Related",https://en.wikipedia.org/wiki/Lymphoma
"Meningitis, Cryptococcal",https://en.wikipedia.org/wiki/Meningitis
Paraneoplastic Cerebellar Degeneration,https://en.wikipedia.org/wiki/Paraneoplastic_cerebellar_degeneration
Causalgia,...
"Encephalomyelitis, Equine",https://en.wikipedia.org/wiki/Encephalomyelitis
Labyrinthitis,https://en.wikipedia.org/wiki/Labyrinthitis
Rheumatoid Nodule,https://en.wikipedia.org/wiki/Rheumatoid_nodule
Fructose Intolerance,https://en.wikipedia.org/wiki/Hereditary_fructose_intolerance
Dermatomyositis,https://en.wikipedia.org/wiki/Dermatomyositis
"Urea Cycle Disorders, Inborn",...
Serum Sickness,https://en.wikipedia.org/wiki/Serum_sickness
Coagulation Protein Disorders,...
Eye Neoplasms,...
